14:34:02.750138 IP 192.168.56.1.netbios-ns > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.450328 IP 192.168.56.1.49706 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.451414 IP 192.168.56.1.49708 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.453033 IP 192.168.56.1.49710 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.453999 IP 192.168.56.1.49712 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.454944 IP 192.168.56.1.49714 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.455900 IP 192.168.56.1.49716 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.456857 IP 192.168.56.1.49718 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.457887 IP 192.168.56.1.49720 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.459028 IP 192.168.56.1.49722 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.460178 IP 192.168.56.1.49724 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.461226 IP 192.168.56.1.49726 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.462383 IP 192.168.56.1.49728 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.463663 IP 192.168.56.1.49730 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.464620 IP 192.168.56.1.49732 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.465637 IP 192.168.56.1.49734 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.466655 IP 192.168.56.1.49736 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.467932 IP 192.168.56.1.49738 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.468885 IP 192.168.56.1.49740 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.469931 IP 192.168.56.1.49742 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.470866 IP 192.168.56.1.49744 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.471841 IP 192.168.56.1.49746 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.473265 IP 192.168.56.1.49748 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.474216 IP 192.168.56.1.49750 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.475491 IP 192.168.56.1.49752 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.476497 IP 192.168.56.1.49754 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.477514 IP 192.168.56.1.49756 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.478453 IP 192.168.56.1.49758 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.479403 IP 192.168.56.1.49760 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.480312 IP 192.168.56.1.49762 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.481209 IP 192.168.56.1.49764 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.482335 IP 192.168.56.1.49766 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.483899 IP 192.168.56.1.49768 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.484864 IP 192.168.56.1.49770 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.485840 IP 192.168.56.1.49772 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.486843 IP 192.168.56.1.49774 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.487813 IP 192.168.56.1.49776 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.488815 IP 192.168.56.1.49778 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.489798 IP 192.168.56.1.49780 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.490761 IP 192.168.56.1.49782 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.492085 IP 192.168.56.1.49784 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.493637 IP 192.168.56.1.49786 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.494968 IP 192.168.56.1.49788 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.496027 IP 192.168.56.1.49790 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.496992 IP 192.168.56.1.49792 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.497939 IP 192.168.56.1.49794 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.499149 IP 192.168.56.1.49796 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.500102 IP 192.168.56.1.netbios-ns > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.500423 IP 192.168.56.1.49798 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.501246 IP 192.168.56.1.49799 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.501582 IP 192.168.56.1.49801 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.502624 IP 192.168.56.1.49803 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.503974 IP 192.168.56.1.49805 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.504738 IP 192.168.56.1.49807 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.505057 IP 192.168.56.1.49809 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.506064 IP 192.168.56.1.49811 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.506352 IP 192.168.56.1.49813 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.507358 IP 192.168.56.1.49815 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.508347 IP 192.168.56.1.49817 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.508571 IP 192.168.56.1.49819 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.509787 IP 192.168.56.1.49821 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.510023 IP 192.168.56.1.49823 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.511304 IP 192.168.56.1.49825 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.513560 IP 192.168.56.1.49827 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.513782 IP 192.168.56.1.49829 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.514538 IP 192.168.56.1.49831 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.515965 IP 192.168.56.1.49833 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.516302 IP 192.168.56.1.49835 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.517278 IP 192.168.56.1.49837 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.517984 IP 192.168.56.1.49839 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.518438 IP 192.168.56.1.49841 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.519119 IP 192.168.56.1.49843 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.519949 IP 192.168.56.1.49845 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.520309 IP 192.168.56.1.49847 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.521067 IP 192.168.56.1.49849 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.522477 IP 192.168.56.1.49851 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.522954 IP 192.168.56.1.49853 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.524457 IP 192.168.56.1.49855 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.525396 IP 192.168.56.1.49857 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.526312 IP 192.168.56.1.49859 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.527339 IP 192.168.56.1.49861 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.528302 IP 192.168.56.1.49863 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.529411 IP 192.168.56.1.49865 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.530403 IP 192.168.56.1.49867 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.531296 IP 192.168.56.1.49869 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.533234 IP 192.168.56.1.49871 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.534386 IP 192.168.56.1.49873 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.535276 IP 192.168.56.1.49875 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.536170 IP 192.168.56.1.49877 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.537701 IP 192.168.56.1.49879 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.538712 IP 192.168.56.1.49881 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.539652 IP 192.168.56.1.49883 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.540515 IP 192.168.56.1.49885 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.541488 IP 192.168.56.1.49887 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.542832 IP 192.168.56.1.49889 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.543923 IP 192.168.56.1.49891 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.544986 IP 192.168.56.1.49893 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:03.546200 IP 192.168.56.1.49895 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:04.249992 IP 192.168.56.1.netbios-ns > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:04.250807 IP 192.168.56.1.49898 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:04.251953 IP 192.168.56.1.49900 > 192.168.56.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:05.013731 IP 192.168.48.1.netbios-ns > 192.168.48.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:05.750928 IP 192.168.48.1.netbios-ns > 192.168.48.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:06.501554 IP 192.168.48.1.netbios-ns > 192.168.48.255.netbios-ns: NBT UDP PACKET(137): QUERY; REQUEST; BROADCAST
14:34:10.367291 IP 192.168.48.128.1026 > 192.168.48.2.domain: 6+ A? bing.com. (26)
14:34:10.372354 IP 192.168.48.2.domain > 192.168.48.128.1026: 6 1/4/4 A 204.79.197.200 (188)
14:34:10.376047 IP 192.168.48.128.1082 > 204.79.197.200.http: Flags [S], seq 3168246551, win 64240, options [mss 1460,nop,nop,sackOK], length 0
14:34:10.401035 IP 204.79.197.200.http > 192.168.48.128.1082: Flags [S.], seq 252059113, ack 3168246552, win 64240, options [mss 1460], length 0
14:34:10.401396 IP 192.168.48.128.1082 > 204.79.197.200.http: Flags [.], ack 1, win 64240, length 0
14:34:10.401718 IP 192.168.48.128.1082 > 204.79.197.200.http: Flags [P.], seq 1:386, ack 1, win 64240, length 385
14:34:10.402201 IP 204.79.197.200.http > 192.168.48.128.1082: Flags [.], ack 386, win 64240, length 0
14:34:10.430138 IP 204.79.197.200.http > 192.168.48.128.1082: Flags [P.], seq 1:281, ack 386, win 64240, length 280
14:34:10.434548 IP 192.168.48.128.1026 > 192.168.48.2.domain: 7+ A? www.bing.com. (30)
14:34:10.442880 IP 192.168.48.2.domain > 192.168.48.128.1026: 7 2/4/4 CNAME any.edge.bing.com., A 204.79.197.200 (215)
14:34:10.444872 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [S], seq 3168312590, win 64240, options [mss 1460,nop,nop,sackOK], length 0
14:34:10.470130 IP 204.79.197.200.http > 192.168.48.128.1083: Flags [S.], seq 1715949706, ack 3168312591, win 64240, options [mss 1460], length 0
14:34:10.470688 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 1, win 64240, length 0
14:34:10.471195 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [P.], seq 1:481, ack 1, win 64240, length 480
14:34:10.471592 IP 204.79.197.200.http > 192.168.48.128.1083: Flags [.], ack 481, win 64240, length 0
14:34:10.526118 IP 204.79.197.200.http > 192.168.48.128.1083: Flags [P.], seq 1:4218, ack 481, win 64240, length 4217
14:34:10.526705 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 2921, win 64240, length 0
14:34:10.528631 IP 204.79.197.200.http > 192.168.48.128.1083: Flags [P.], seq 4218:20255, ack 481, win 64240, length 16037
14:34:10.529385 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 5678, win 64240, length 0
14:34:10.529534 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 8598, win 64240, length 0
14:34:10.529564 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 11518, win 62780, length 0
14:34:10.529590 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 14438, win 59860, length 0
14:34:10.529617 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 17358, win 56940, length 0
14:34:10.529643 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 20255, win 54043, length 0
14:34:10.530139 IP 204.79.197.200.http > 192.168.48.128.1082: Flags [P.], seq 1:281, ack 386, win 64240, length 280
14:34:10.530395 IP 192.168.48.128.1082 > 204.79.197.200.http: Flags [.], ack 281, win 63960, length 0
14:34:10.532600 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 20255, win 64240, length 0
14:34:10.584468 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [P.], seq 481:1040, ack 20255, win 64240, length 559
14:34:10.585354 IP 204.79.197.200.http > 192.168.48.128.1083: Flags [.], ack 1040, win 64240, length 0
14:34:10.605376 IP 192.168.48.128.1084 > 204.79.197.200.http: Flags [S], seq 3168385941, win 64240, options [mss 1460,nop,nop,sackOK], length 0
14:34:10.610380 IP 204.79.197.200.http > 192.168.48.128.1083: Flags [P.], seq 20255:27155, ack 1040, win 64240, length 6900
14:34:10.610929 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 23175, win 64240, length 0
14:34:10.611065 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 26095, win 64240, length 0
14:34:10.630987 IP 204.79.197.200.http > 192.168.48.128.1084: Flags [S.], seq 542587683, ack 3168385942, win 64240, options [mss 1460], length 0
14:34:10.631312 IP 192.168.48.128.1084 > 204.79.197.200.http: Flags [.], ack 1, win 64240, length 0
14:34:10.631873 IP 192.168.48.128.1084 > 204.79.197.200.http: Flags [P.], seq 1:563, ack 1, win 64240, length 562
14:34:10.632254 IP 204.79.197.200.http > 192.168.48.128.1084: Flags [.], ack 563, win 64240, length 0
14:34:10.639184 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 27155, win 63180, length 0
14:34:10.657437 IP 204.79.197.200.http > 192.168.48.128.1084: Flags [P.], seq 1:4468, ack 563, win 64240, length 4467
14:34:10.658388 IP 192.168.48.128.1084 > 204.79.197.200.http: Flags [.], ack 2921, win 64240, length 0
14:34:10.658471 IP 192.168.48.128.1084 > 204.79.197.200.http: Flags [.], ack 4468, win 64240, length 0
14:34:10.837210 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [P.], seq 1040:1737, ack 27155, win 63180, length 697
14:34:10.837605 IP 204.79.197.200.http > 192.168.48.128.1083: Flags [.], ack 1737, win 64240, length 0
14:34:10.843725 IP 192.168.48.128.1084 > 204.79.197.200.http: Flags [P.], seq 563:1602, ack 4468, win 64240, length 1039
14:34:10.844122 IP 204.79.197.200.http > 192.168.48.128.1084: Flags [.], ack 1602, win 64240, length 0
14:34:10.865160 IP 204.79.197.200.http > 192.168.48.128.1083: Flags [P.], seq 27155:27394, ack 1737, win 64240, length 239
14:34:10.869447 IP 204.79.197.200.http > 192.168.48.128.1084: Flags [P.], seq 4468:10308, ack 1602, win 64240, length 5840
14:34:10.870119 IP 192.168.48.128.1084 > 204.79.197.200.http: Flags [.], ack 7388, win 64240, length 0
14:34:10.871643 IP 204.79.197.200.http > 192.168.48.128.1084: Flags [P.], seq 10308:16187, ack 1602, win 64240, length 5879
14:34:10.871779 IP 192.168.48.128.1084 > 204.79.197.200.http: Flags [.], ack 10308, win 64240, length 0
14:34:10.871958 IP 192.168.48.128.1084 > 204.79.197.200.http: Flags [.], ack 13228, win 64240, length 0
14:34:10.872049 IP 192.168.48.128.1084 > 204.79.197.200.http: Flags [.], ack 16148, win 62780, length 0
14:34:10.873631 IP 192.168.48.128.1084 > 204.79.197.200.http: Flags [.], ack 16187, win 64240, length 0
14:34:10.902786 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [P.], seq 1737:2349, ack 27394, win 62941, length 612
14:34:10.903278 IP 204.79.197.200.http > 192.168.48.128.1083: Flags [.], ack 2349, win 64240, length 0
14:34:10.916599 IP 192.168.48.128.1084 > 204.79.197.200.http: Flags [P.], seq 1602:2456, ack 16187, win 64240, length 854
14:34:10.917003 IP 204.79.197.200.http > 192.168.48.128.1084: Flags [.], ack 2456, win 64240, length 0
14:34:10.930749 IP 204.79.197.200.http > 192.168.48.128.1083: Flags [P.], seq 27394:43454, ack 2349, win 64240, length 16060
14:34:10.933608 IP 204.79.197.200.http > 192.168.48.128.1083: Flags [P.], seq 43454:60974, ack 2349, win 64240, length 17520
14:34:10.934450 IP 204.79.197.200.http > 192.168.48.128.1083: Flags [P.], seq 60974:65354, ack 2349, win 64240, length 4380
14:34:10.934524 IP 204.79.197.200.http > 192.168.48.128.1083: Flags [P.], seq 65354:66814, ack 2349, win 64240, length 1460
14:34:10.944069 IP 204.79.197.200.http > 192.168.48.128.1084: Flags [P.], seq 16187:32247, ack 2456, win 64240, length 16060
14:34:10.944921 IP 204.79.197.200.http > 192.168.48.128.1084: Flags [P.], seq 32247:36627, ack 2456, win 64240, length 4380
14:34:10.947127 IP 204.79.197.200.http > 192.168.48.128.1084: Flags [P.], seq 36627:49767, ack 2456, win 64240, length 13140
14:34:10.948220 IP 204.79.197.200.http > 192.168.48.128.1084: Flags [P.], seq 49767:51084, ack 2456, win 64240, length 1317
14:34:10.949044 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 30314, win 64240, length 0
14:34:10.949198 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 33234, win 64240, length 0
14:34:10.949264 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 36154, win 64240, length 0
14:34:10.949550 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 39074, win 61320, length 0
14:34:10.949656 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 41994, win 58400, length 0
14:34:10.949902 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 44914, win 55480, length 0
14:34:10.950058 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 47834, win 52560, length 0
14:34:10.950256 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 50754, win 49640, length 0
14:34:10.950364 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 53674, win 46720, length 0
14:34:10.950794 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 56594, win 43800, length 0
14:34:10.950878 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 59514, win 40880, length 0
14:34:10.950909 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 62434, win 37960, length 0
14:34:10.950938 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 65354, win 35040, length 0
14:34:10.951300 IP 192.168.48.128.1084 > 204.79.197.200.http: Flags [.], ack 19107, win 64240, length 0
14:34:10.951367 IP 192.168.48.128.1084 > 204.79.197.200.http: Flags [.], ack 22027, win 64240, length 0
14:34:10.951797 IP 192.168.48.128.1084 > 204.79.197.200.http: Flags [.], ack 24947, win 64240, length 0
14:34:10.951876 IP 192.168.48.128.1084 > 204.79.197.200.http: Flags [.], ack 27867, win 61320, length 0
14:34:10.952041 IP 192.168.48.128.1084 > 204.79.197.200.http: Flags [.], ack 30787, win 58400, length 0
14:34:10.952349 IP 192.168.48.128.1084 > 204.79.197.200.http: Flags [.], ack 33707, win 55480, length 0
14:34:10.952741 IP 192.168.48.128.1084 > 204.79.197.200.http: Flags [.], ack 36627, win 52560, length 0
14:34:10.953039 IP 192.168.48.128.1084 > 204.79.197.200.http: Flags [.], ack 39547, win 49640, length 0
14:34:10.953616 IP 192.168.48.128.1084 > 204.79.197.200.http: Flags [.], ack 42467, win 46720, length 0
14:34:10.954311 IP 192.168.48.128.1084 > 204.79.197.200.http: Flags [.], ack 45387, win 43800, length 0
14:34:10.954441 IP 192.168.48.128.1084 > 204.79.197.200.http: Flags [.], ack 48307, win 40880, length 0
14:34:10.954476 IP 192.168.48.128.1084 > 204.79.197.200.http: Flags [.], ack 51084, win 38103, length 0
14:34:10.955460 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 66814, win 37340, length 0
14:34:10.956303 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 66814, win 64240, length 0
14:34:10.958186 IP 204.79.197.200.http > 192.168.48.128.1083: Flags [P.], seq 66814:71194, ack 2349, win 64240, length 4380
14:34:10.958782 IP 192.168.48.128.1083 > 204.79.197.200.http: Flags [.], ack 69734, win 64240, length 0
14:34:10.961984 IP 204.79.197.200.http > 192.168.48.128.1083: Flags [P.], seq 71194:96014, ack 2349, win 64240, length 24820
